

Software Version	3.10.06



Experiment File Path:	C:\Users\yeung\OneDrive\Documents\aqib\platereader\mgz1_dcasrx_antibiotics.xpt
Protocol File Path:	C:\Users\yeung\OneDrive\Documents\aqib\platereader\mepM_overexpress_protocol.prt



Plate Number	Plate 1
Date	2/25/2023
Time	3:15:36 PM
Reader Type:	Synergy H1
Reader Serial Number:	1811261C
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE
Eject plate on completion	
Set Temperature	Setpoint 37°C
	Preheat before moving to next step
Start Kinetic	Runtime 30:00:00 (HH:MM:SS), Interval 0:05:00, 361 Reads
    Shake	Double Orbital: Continuous
	Frequency: 807 cpm (1 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
    Read	Fluorescence Endpoint
	Full Plate
	Filter Set 1
	    Excitation: 579,  Emission: 616
	    Optics: Bottom,  Gain: 100
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10
	Read Height: 7 mm
End Kinetic	

Read 1:600

Time	T° Read 1:600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
16:24:09	216.346	418.994	273.224	461.957	241.935	320.000	323.450	346.667	167.310	271.739	470.914	353.261	379.404	299.728	432.432	250.696	378.378	325.203	345.745	251.397	239.362	345.745	408.719	467.033	303.867	296.496	297.297	37.390	976.821	1145.833	29.872	1020.761	71.410	242.588	239.362	415.512	434.783	160.858	335.196	36.818	957.983	66.997	39.603	1085.142	111.916	375.335	454.545	432.432	319.149	401.070	239.362	45.078	1258.170	1061.453	38.034	1120.401	84.978	408.719	265.957	323.450	386.740	291.005	320.000	353.261	269.542	351.351	273.973	325.203	211.082	324.324	135.135	299.728	278.552	372.340	458.221	481.283	378.378	348.525	480.000	434.783	240.000	397.878	540.541	361.111	431.267	303.867	386.740	226.629	160.428	243.902	320.000	567.568	361.111	507.042	330.579	353.261
16:29:09	335.731	498.615	435.967	382.514	376.344	347.594	456.989	506.667	154.839	379.404	383.562	244.565	297.297	378.378	296.496	443.213	459.459	460.705	397.878	275.482	398.936	238.095	297.297	358.127	277.008	268.817	376.344	38.123	1044.776	1122.625	39.826	1093.750	69.122	322.581	345.745	358.127	405.405	349.462	305.556	36.821	989.933	63.025	34.751	966.667	107.056	481.283	371.353	296.496	398.936	266.667	317.460	42.859	1027.732	947.955	42.271	1101.836	70.040	327.869	396.825	268.097	247.934	210.526	294.118	324.324	295.699	269.542	354.223	162.162	452.128	269.542	215.633	272.480	332.410	239.362	267.380	561.497	404.313	481.283	318.302	298.103	343.915	265.252	376.344	333.333	402.145	468.320	385.675	367.232	480.000	296.496	371.353	351.351	361.111	252.809	356.164	325.203
16:34:09	360.577	304.709	407.609	326.975	324.324	294.906	349.462	346.667	155.239	434.783	329.670	485.175	432.432	243.902	241.935	139.276	377.358	352.304	371.353	386.740	265.957	185.185	376.344	273.224	301.370	322.581	404.313	40.328	829.187	1048.110	40.552	1076.389	60.854	297.297	506.667	276.243	542.005	349.462	278.552	32.562	1109.244	65.629	35.463	1118.531	99.057	187.668	264.550	432.432	400.000	293.333	396.825	43.579	1272.431	1059.480	34.541	971.524	85.179	409.836	425.532	456.989	276.243	263.852	213.904	380.435	403.226	432.432	328.767	324.324	320.856	297.297	377.358	412.088	387.812	452.128	215.633	213.333	298.103	348.525	319.149	433.604	371.353	317.460	539.084	443.213	295.699	469.613	359.116	226.629	454.545	377.358	371.353	486.486	166.667	394.366	412.088	380.435
16:39:09	192.308	251.397	271.003	189.702	402.145	375.335	349.462	320.856	182.768	380.435	384.615	298.103	352.304	326.087	351.351	305.556	405.405	433.604	372.340	386.740	371.353	291.777	403.226	327.869	550.964	375.335	188.679	42.525	1061.360	1101.549	41.308	1111.111	78.750	325.203	344.828	386.740	486.486	321.716	415.512	30.473	1107.383	67.984	31.300	1101.836	81.877	267.380	347.594	320.856	344.828	374.332	317.460	47.149	1109.299	1076.067	35.956	971.524	78.895	273.224	345.745	242.588	385.675	316.623	561.497	433.604	269.542	324.324	352.304	215.054	450.928	377.358	377.358	435.967	444.444	398.936	376.344	480.000	377.358	426.667	266.667	432.432	369.393	555.556	430.108	361.111	241.287	550.964	386.740	254.958	346.667	325.203	237.467	432.432	305.556	337.079	412.088	434.783
16:44:09	337.349	277.778	490.463	352.304	456.989	294.906	295.699	346.667	183.007	135.501	384.615	297.297	272.480	298.103	404.313	360.111	270.270	326.087	372.340	472.222	292.553	370.370	485.175	273.973	219.178	322.581	376.344	39.595	943.709	1243.612	35.595	920.139	85.501	352.304	239.362	387.812	379.404	215.054	444.444	36.714	1042.017	71.720	32.709	1020.067	91.558	241.287	397.878	189.189	397.878	346.667	423.280	42.114	1062.092	1001.855	40.214	971.524	72.758	219.178	292.553	323.450	301.370	263.852	400.000	406.504	296.496	432.432	302.198	431.267	452.128	243.243	378.378	217.984	473.538	319.149	324.324	373.333	378.378	267.380	398.936	379.404	343.008	397.878	487.805	361.111	348.525	413.223	332.410	395.480	347.594	189.189	369.393	351.351	111.111	393.258	524.862	298.913
16:49:09	265.700	417.827	439.560	435.967	432.432	321.716	403.226	294.118	161.725	461.957	497.238	243.902	380.435	298.913	432.432	305.556	379.404	325.203	372.340	223.464	400.000	292.553	543.478	247.934	356.164	241.935	161.725	37.406	1077.944	1105.442	43.478	1060.870	65.455	325.203	293.333	303.867	460.705	350.404	305.556	31.176	1111.111	75.352	36.903	1070.234	94.874	404.313	345.745	269.542	212.766	426.667	291.777	46.458	932.897	1096.654	39.520	1109.244	68.037	219.178	397.878	403.226	329.670	263.852	401.070	378.378	296.496	295.699	354.223	243.243	423.280	379.404	216.802	385.675	360.111	294.118	321.716	454.545	325.203	294.118	426.667	298.913	423.280	450.928	298.103	304.709	375.335	441.989	360.111	283.286	454.545	323.450	400.000	487.805	334.262	338.028	386.740	407.609
16:54:09	144.578	416.667	413.223	190.217	485.175	343.008	485.175	294.906	130.890	407.609	304.709	351.351	378.378	597.826	350.404	527.778	216.216	407.609	424.403	360.111	265.957	265.252	270.270	412.088	192.308	350.404	458.221	39.624	1079.734	945.946	37.066	1006.944	61.401	459.459	346.667	497.238	433.604	458.221	334.262	37.414	1043.771	70.465	35.535	1170.569	101.270	296.496	370.370	351.351	346.667	561.497	372.340	38.397	1062.092	907.407	40.946	1075.630	77.273	519.126	320.000	456.989	248.619	370.370	401.070	326.087	403.226	378.378	354.223	243.902	371.353	351.351	271.003	382.514	306.407	213.904	509.383	294.118	351.351	402.145	478.723	463.215	372.340	212.202	351.351	416.667	295.699	386.740	360.111	339.943	454.545	406.504	320.000	270.270	250.000	253.521	414.365	298.103
16:59:09	289.157	361.111	435.967	298.913	483.871	516.304	428.954	425.532	159.787	217.391	440.771	323.450	297.297	487.805	431.267	277.778	324.324	407.609	345.745	361.111	291.777	292.553	326.087	413.223	136.612	161.725	376.344	41.101	978.441	1198.003	42.074	920.139	83.652	270.270	371.353	305.556	432.432	402.145	417.827	36.039	1092.437	74.100	38.346	1170.569	82.077	241.287	320.000	268.817	530.504	346.667	476.190	39.743	1178.396	1129.630	40.975	1005.025	71.194	435.967	345.745	402.145	303.030	211.640	346.667	271.003	295.699	322.581	325.203	405.405	186.170	377.358	271.003	325.203	417.827	291.005	373.333	506.667	378.378	373.333	395.778	405.405	291.005	506.667	323.450	332.410	322.581	303.030	414.365	226.629	373.333	539.084	371.353	324.324	305.556	421.348	302.198	460.705
17:04:09	313.253	417.827	358.127	245.232	322.581	404.313	296.496	455.764	233.766	407.609	302.198	380.435	299.728	434.783	297.297	444.444	271.003	379.404	397.878	387.812	373.333	452.128	321.716	383.562	328.767	241.935	268.817	38.911	1011.609	1168.614	39.943	1147.826	65.313	433.604	373.333	220.994	217.391	375.335	83.565	35.358	1111.111	61.378	36.988	1072.027	92.579	240.642	320.856	403.226	424.403	320.000	450.928	45.409	1013.072	1094.620	33.216	939.597	67.962	438.356	345.745	215.054	359.116	264.550	321.716	352.304	377.358	432.432	410.959	324.324	372.340	323.450	351.351	410.959	332.410	345.745	485.175	347.594	405.405	346.667	291.777	354.223	317.460	265.252	405.405	222.222	376.344	331.492	386.740	340.909	320.856	324.324	371.353	406.504	333.333	561.798	247.934	380.435
17:09:09	337.349	361.111	383.562	353.261	353.261	485.175	295.699	346.667	160.000	380.435	495.868	162.602	487.805	297.297	432.432	581.717	378.378	407.609	293.333	445.682	371.353	397.878	241.935	355.191	494.505	403.226	268.817	38.179	930.233	1146.179	33.512	1026.087	56.630	378.378	506.667	358.127	352.304	295.699	387.812	36.064	1060.606	62.750	36.323	1086.957	85.408	455.764	320.856	294.906	424.403	400.000	343.915	43.866	1111.111	1129.630	42.436	1006.711	68.844	326.975	397.878	402.145	358.127	371.353	373.333	380.435	348.525	297.297	354.223	351.351	317.460	296.496	297.297	108.992	305.556	344.828	427.807	481.283	298.913	320.856	344.828	325.203	396.825	397.878	406.504	332.410	295.699	275.482	468.320	28.329	454.545	459.459	364.583	325.203	222.222	309.859	385.675	542.005
17:14:09	312.500	416.667	303.030	246.575	295.699	431.267	349.462	375.335	128.535	461.957	221.607	271.739	433.604	325.203	431.267	416.667	270.270	271.003	452.128	417.827	265.957	477.454	323.450	409.836	413.223	322.581	431.267	41.856	1146.179	1081.967	32.111	1078.261	76.157	458.221	320.000	416.667	243.902	377.358	388.889	40.935	1062.395	66.397	34.244	1055.276	78.136	240.642	294.118	377.358	265.252	425.532	265.252	48.669	998.363	981.481	50.244	1176.471	81.780	409.836	452.128	268.817	359.116	210.526	293.333	325.203	295.699	432.432	356.164	135.135	396.825	378.378	351.351	219.178	361.111	371.353	294.906	374.332	324.324	401.070	478.723	380.435	291.005	453.333	406.504	501.393	295.699	523.416	443.213	198.864	374.332	486.486	318.302	352.304	333.333	478.873	495.868	270.270
17:19:09	287.770	361.111	357.143	381.471	485.175	567.568	403.226	348.525	192.308	407.609	441.989	297.297	162.602	379.404	242.588	277.778	298.103	326.087	266.667	334.262	345.745	344.828	512.129	439.560	412.088	322.581	243.243	42.606	1046.512	1092.985	40.671	1008.696	65.238	353.261	212.766	248.619	352.304	430.108	445.682	38.865	1127.946	57.759	39.849	1021.776	92.230	482.574	372.340	427.807	450.928	401.070	316.623	42.206	1063.830	1020.408	40.357	1210.084	75.899	273.224	503.979	295.699	414.365	291.777	508.021	352.304	456.989	161.725	493.151	162.602	398.936	486.486	298.103	190.736	388.889	371.353	351.351	481.283	351.351	267.380	476.190	352.304	422.164	371.353	487.805	333.333	323.450	441.989	384.615	226.629	400.000	378.378	342.105	433.604	332.410	422.535	414.365	298.103
17:24:09	192.308	416.667	303.030	380.435	407.609	352.304	349.462	373.333	179.718	407.609	580.110	567.568	325.203	379.404	431.267	193.906	271.003	324.324	343.915	360.111	319.149	396.825	323.450	302.198	357.143	456.989	242.588	37.461	946.844	1048.387	34.198	1182.609	72.908	350.404	426.667	387.812	380.435	322.581	277.778	40.955	1011.804	63.548	33.569	1105.528	88.057	373.333	453.333	297.297	477.454	319.149	318.302	40.778	1129.296	1164.510	40.374	941.176	71.457	383.562	343.915	349.462	443.213	449.735	481.283	352.304	242.588	297.297	409.836	405.405	426.667	431.267	407.609	357.143	305.556	266.667	321.716	480.000	458.221	426.667	292.553	325.203	369.393	452.128	243.902	415.512	241.935	413.223	498.615	368.272	347.594	352.304	287.958	486.486	277.008	422.535	440.771	379.404
17:29:09	240.385	333.333	274.725	272.480	350.404	269.542	295.699	427.807	144.547	487.805	413.223	189.189	351.351	459.459	188.679	333.333	324.324	296.496	424.403	386.740	344.828	316.623	405.405	300.546	191.781	430.108	349.462	42.616	1146.179	1061.807	39.205	886.957	58.702	430.108	345.745	497.238	405.405	241.935	361.111	41.664	1026.936	58.480	33.566	986.622	88.076	454.545	372.340	322.581	346.667	319.149	396.825	45.803	1094.771	1215.470	41.808	1144.781	65.755	245.902	317.460	296.496	413.223	369.393	294.118	297.297	348.525	378.378	520.548	243.243	213.333	216.216	107.817	330.579	360.111	344.828	347.594	453.333	377.358	320.000	265.252	325.203	370.370	450.928	215.633	220.994	350.404	359.116	385.675	396.601	481.283	377.358	260.417	270.270	387.812	280.112	385.675	351.351
17:34:09	240.964	305.556	409.836	272.480	350.404	323.450	376.344	427.807	77.022	271.739	550.964	270.270	298.103	243.243	216.802	361.111	215.633	351.351	239.362	248.619	423.280	291.777	349.462	382.514	246.575	268.817	321.716	38.193	1164.725	930.599	38.508	1128.472	66.415	189.702	265.957	331.492	432.432	242.588	250.696	34.042	1043.771	57.785	34.278	988.275	70.714	348.525	398.936	458.221	345.745	266.667	317.460	45.103	900.164	1127.542	40.408	1058.824	79.707	326.975	344.828	375.335	331.492	237.467	373.333	325.203	241.935	297.297	546.448	297.297	265.957	404.313	135.501	412.088	249.307	265.252	374.332	400.000	298.103	400.000	264.550	460.705	211.640	319.149	324.324	362.117	241.935	412.088	360.111	396.601	481.283	431.267	310.881	378.378	277.008	280.899	331.492	269.542
17:39:09	313.253	417.827	303.867	327.869	405.405	321.716	350.404	374.332	195.059	489.130	386.740	380.435	382.514	354.223	486.486	362.117	461.957	353.261	318.302	388.889	264.550	291.777	271.739	387.812	165.746	269.542	296.496	43.338	1114.809	886.470	41.411	1116.928	60.316	433.604	266.667	361.111	381.471	483.871	335.196	34.746	1116.751	53.894	44.787	1107.383	69.709	268.097	160.428	379.404	240.000	320.856	186.170	45.103	1065.574	961.183	38.317	1097.973	67.524	329.670	373.333	270.270	441.989	370.370	267.380	325.203	270.270	326.087	413.223	405.405	265.957	243.902	243.902	301.370	362.117	456.989	322.581	294.906	379.404	427.807	320.000	381.471	320.000	426.667	406.504	446.927	108.696	387.812	386.740	454.545	375.335	325.203	339.426	406.504	361.111	169.492	386.740	324.324
17:44:09	240.385	334.262	412.088	517.711	428.954	487.805	240.642	291.777	192.802	352.304	414.365	378.378	243.902	324.324	269.542	277.778	377.358	325.203	477.454	388.889	211.082	317.460	353.261	440.771	301.370	296.496	188.679	38.199	865.225	861.538	41.429	1062.718	74.720	299.728	344.828	470.914	432.432	403.226	500.000	34.754	1064.189	66.862	37.130	1021.776	79.210	400.000	373.333	241.287	317.460	480.000	370.370	36.530	998.363	1129.630	41.883	1060.606	72.277	381.471	555.556	430.108	247.934	238.095	347.594	486.486	188.679	404.313	300.546	297.297	239.362	189.189	486.486	412.088	415.512	424.403	402.145	373.333	297.297	427.807	239.362	434.783	319.149	424.403	485.175	361.111	352.304	495.868	413.223	311.615	480.000	459.459	548.303	378.378	277.008	308.989	468.320	351.351
17:49:09	336.538	361.111	439.560	217.391	379.404	214.477	296.496	320.000	167.959	326.087	359.116	432.432	217.984	135.870	323.450	305.556	297.297	325.203	396.825	387.812	317.460	423.280	322.581	302.198	327.869	214.477	376.344	44.082	965.058	945.946	35.053	991.304	60.838	350.404	293.333	443.213	243.243	349.462	361.111	38.905	1047.297	61.971	32.941	1021.776	77.012	401.070	427.807	348.525	318.302	292.553	502.646	43.002	836.066	1125.461	36.924	1097.973	70.414	355.191	370.370	430.108	358.127	290.237	265.957	432.432	215.054	432.432	382.514	430.108	397.878	215.633	162.602	326.975	415.512	265.252	534.759	347.594	324.324	452.128	450.928	406.504	448.549	503.979	323.450	305.556	350.404	329.670	443.213	310.734	293.333	351.351	416.667	351.351	359.116	505.618	384.615	325.203
17:54:09	361.446	444.444	465.753	326.087	378.378	241.287	458.221	402.145	102.564	350.404	358.127	323.450	298.913	243.902	323.450	221.607	349.462	270.270	345.745	470.914	211.082	343.915	296.496	301.370	357.143	375.335	134.409	38.207	1114.809	771.513	40.069	1219.512	62.780	268.817	319.149	305.556	460.705	403.226	278.552	44.482	1011.804	64.365	35.767	1057.047	78.590	374.332	292.553	374.332	265.252	427.807	316.623	42.312	1178.396	1141.805	36.237	1112.985	59.819	299.728	396.825	294.118	275.482	369.393	213.333	243.243	323.450	539.084	381.471	404.313	211.640	432.432	295.699	357.143	526.316	452.128	347.594	374.332	350.404	347.594	346.667	352.304	343.008	397.878	351.351	250.696	351.351	552.486	412.088	311.615	506.667	432.432	391.645	351.351	304.709	366.197	413.223	431.267
17:59:09	265.060	611.111	275.482	489.130	349.462	351.351	349.462	293.333	104.439	406.504	385.675	326.087	245.902	326.975	433.604	500.000	485.175	325.203	531.915	335.196	316.623	397.878	324.324	302.198	383.562	269.542	510.753	39.697	1031.614	982.405	35.755	1239.092	59.139	243.902	293.333	388.889	325.203	322.581	334.262	34.758	1131.757	67.759	42.102	1107.383	71.321	375.335	266.667	483.871	372.340	374.332	424.403	42.346	1098.361	1125.461	36.969	1118.644	82.029	356.164	292.553	430.108	469.613	396.825	240.000	379.404	295.699	243.243	384.615	432.432	265.957	406.504	378.378	356.164	416.667	319.149	268.097	320.000	433.604	320.000	371.353	487.805	265.252	371.353	486.486	391.061	352.304	304.709	247.253	283.286	509.383	269.542	313.316	433.604	250.000	507.042	330.579	433.604
18:04:09	289.855	502.793	382.514	490.463	379.404	508.021	322.581	374.332	194.553	353.261	468.320	460.705	245.232	269.542	295.699	250.000	322.581	461.957	264.550	332.410	393.701	423.280	353.261	357.143	412.088	268.817	269.542	36.008	915.141	828.488	42.940	993.031	65.490	353.261	319.149	443.213	189.702	403.226	250.696	38.946	1030.405	54.043	34.405	924.370	70.440	214.477	265.957	376.344	563.003	424.403	395.778	45.200	1032.787	1231.618	45.532	1184.433	80.221	354.223	506.667	377.358	497.238	423.280	344.828	325.203	485.175	378.378	517.711	270.270	450.928	567.568	352.304	356.164	305.556	373.333	509.383	268.097	486.486	320.856	292.553	379.404	422.164	450.928	432.432	388.889	324.324	412.088	331.492	396.601	294.118	350.404	365.535	432.432	469.613	477.528	386.740	216.802
18:09:09	169.492	334.262	493.151	300.546	543.478	376.344	295.699	320.000	143.791	325.203	359.116	215.633	516.304	162.602	242.588	194.444	351.351	217.391	425.532	279.330	369.393	343.915	269.542	330.579	383.562	268.817	592.992	48.483	1098.170	950.355	36.515	1062.718	65.208	353.261	319.149	333.333	353.261	375.335	305.556	36.872	1266.892	60.426	37.945	957.983	61.072	187.166	266.667	402.145	265.252	401.070	371.353	41.643	1032.787	1213.235	41.278	949.153	77.124	409.836	370.370	349.462	303.867	291.005	347.594	270.270	242.588	459.459	381.471	135.135	320.000	296.496	297.297	245.902	385.675	320.000	428.954	481.283	378.378	293.333	450.928	352.304	423.280	292.553	432.432	445.682	406.504	413.223	495.868	198.864	320.856	351.351	494.792	407.609	277.778	451.977	303.030	326.975
18:14:09	385.542	333.333	578.512	408.719	349.462	376.344	213.904	400.000	232.859	271.739	443.213	459.459	270.270	379.404	269.542	388.889	323.450	380.435	453.333	362.117	392.670	265.252	326.087	439.560	384.615	296.496	404.313	41.835	1014.975	710.306	38.704	923.345	69.269	299.728	343.915	386.740	298.913	375.335	250.696	44.534	1116.751	54.956	42.188	957.983	61.535	294.906	347.594	294.906	424.403	374.332	370.370	45.262	1215.107	1082.569	46.982	1112.985	74.083	383.562	477.454	377.358	358.127	238.095	267.380	217.391	350.404	298.103	517.711	351.351	450.928	350.404	216.216	410.959	250.696	371.353	348.525	481.283	485.175	427.807	371.353	378.378	211.640	423.280	242.588	388.889	241.287	494.505	331.492	170.455	398.936	325.203	416.667	351.351	277.008	366.197	329.670	298.913
18:19:09	289.855	360.111	384.615	298.913	322.581	294.906	374.332	266.667	199.468	325.203	385.675	268.817	271.739	270.270	243.243	277.778	268.097	324.324	396.825	303.867	446.194	290.237	270.270	550.964	355.191	321.716	403.226	43.179	1181.364	776.567	40.166	1062.718	62.384	375.335	317.460	523.416	378.378	215.054	166.667	29.934	996.622	59.281	34.461	906.040	60.808	481.283	345.745	294.906	424.403	374.332	369.393	46.716	1145.663	1025.641	42.020	1097.973	63.749	354.223	370.370	294.906	358.127	343.008	400.000	189.189	428.954	188.172	461.957	270.270	343.008	323.450	216.216	355.191	635.359	319.149	508.021	454.545	456.989	372.340	316.623	297.297	343.008	211.640	349.462	277.778	432.432	439.560	358.127	396.601	346.667	510.753	261.780	324.324	360.111	476.190	358.127	352.304
18:24:09	337.349	277.778	412.088	353.261	403.226	344.828	241.935	372.340	196.335	433.604	385.675	297.297	298.103	352.304	296.496	249.307	350.404	514.905	476.190	277.008	519.481	343.915	428.954	245.232	410.959	241.935	241.287	39.433	880.399	848.806	40.198	1010.453	66.405	377.358	292.553	470.914	459.459	375.335	557.103	41.768	1010.101	68.355	41.520	1107.383	75.374	400.000	265.957	404.313	371.353	373.333	211.640	46.729	1098.361	1040.146	46.303	1254.237	68.210	382.514	290.237	161.290	247.934	474.934	320.856	405.405	322.581	297.297	408.719	270.270	320.000	377.358	298.103	465.753	415.512	480.000	321.716	347.594	323.450	401.070	265.957	407.609	398.936	343.915	243.243	304.709	431.267	414.365	357.143	197.740	346.667	377.358	312.500	459.459	414.365	365.169	247.934	298.913
18:29:09	266.344	333.333	385.675	575.342	376.344	242.588	323.450	430.108	156.863	325.203	440.771	352.304	298.913	353.261	323.450	332.410	349.462	380.435	320.000	277.778	548.303	476.190	458.221	358.127	356.164	509.383	322.581	36.459	1081.531	865.633	42.385	1167.247	57.378	243.243	318.302	388.889	243.902	403.226	446.927	34.118	996.622	51.507	38.721	1006.711	58.167	455.764	401.070	431.267	186.170	401.070	397.878	44.624	918.033	1078.611	36.348	1065.990	76.225	273.224	316.623	322.581	359.116	343.008	452.128	460.705	215.054	188.172	353.261	270.270	319.149	459.459	376.344	384.615	470.914	212.202	375.335	320.856	215.633	374.332	317.460	517.711	502.646	344.828	378.378	417.827	404.313	274.725	302.198	225.989	347.594	376.344	442.708	431.267	333.333	280.112	497.238	434.783
18:34:09	266.344	278.552	437.158	326.975	350.404	347.594	296.496	293.333	144.547	487.805	413.223	433.604	491.803	407.609	432.432	361.111	242.588	352.304	397.878	221.607	314.136	343.915	216.216	438.356	356.164	269.542	349.462	35.003	950.000	905.660	39.537	1101.399	57.044	296.496	371.353	386.740	406.504	268.097	530.726	41.083	996.622	52.960	35.234	1126.050	64.383	320.856	347.594	296.496	398.936	401.070	343.915	35.277	1133.005	1080.586	36.364	966.102	66.130	356.164	238.095	350.404	385.675	343.915	239.362	325.203	322.581	216.216	409.836	325.203	240.000	350.404	217.391	302.198	360.111	345.745	349.462	482.574	215.633	397.878	370.370	298.103	317.460	400.000	325.203	362.117	403.226	358.127	333.333	338.028	294.118	296.496	260.417	298.103	444.444	507.042	414.365	380.435
18:39:09	289.855	417.827	385.675	437.158	268.817	326.087	374.332	319.149	192.802	298.103	495.868	216.216	381.471	326.087	377.358	277.778	458.221	405.405	423.280	416.667	315.789	345.745	298.913	465.753	410.959	483.871	458.221	37.909	1000.000	590.361	34.517	1045.296	53.545	512.129	212.766	387.812	489.130	294.906	195.531	38.301	1049.069	56.238	38.773	1042.017	62.514	349.462	478.723	188.679	480.000	374.332	422.164	46.126	967.213	1038.251	47.079	1207.483	69.361	491.803	239.362	243.243	414.365	343.915	400.000	352.304	241.935	378.378	328.767	324.324	293.333	405.405	162.602	383.562	331.492	374.332	591.398	348.525	352.304	240.642	477.454	243.902	317.460	398.936	351.351	416.667	323.450	661.157	332.410	281.690	160.858	456.989	520.833	298.103	332.410	448.179	276.243	463.215
18:44:09	315.534	362.117	463.215	433.604	483.871	375.335	241.935	430.108	166.881	406.504	439.560	352.304	435.967	243.243	351.351	361.111	323.450	244.565	238.095	498.615	394.737	478.723	326.087	303.030	357.143	349.462	430.108	40.837	1016.667	679.953	39.577	1149.826	67.100	376.344	211.640	386.740	298.103	134.048	362.117	37.612	1081.081	58.534	36.677	976.431	69.647	294.118	212.766	377.358	530.504	265.957	396.825	43.231	1016.393	1125.227	39.246	1050.847	70.163	217.984	422.164	377.358	443.213	369.393	292.553	378.378	268.817	456.989	327.869	270.270	343.008	270.270	325.203	357.143	523.416	452.128	321.716	400.000	512.129	319.149	373.333	325.203	397.878	371.353	378.378	332.410	321.716	443.213	498.615	224.719	374.332	215.633	522.193	269.542	332.410	446.927	524.862	271.739
18:49:09	338.983	333.333	384.615	244.565	379.404	370.370	375.335	454.545	181.818	379.404	330.579	243.243	326.975	351.351	403.226	470.914	377.358	378.378	264.550	249.307	236.220	290.237	325.203	301.370	328.767	268.817	242.588	44.477	1281.198	744.081	38.135	1047.120	57.197	405.405	557.029	384.615	298.103	428.954	305.556	35.523	1165.541	53.432	41.643	907.563	65.556	294.118	320.000	430.108	424.403	400.000	370.370	48.984	985.222	1086.957	39.971	1135.593	65.058	190.217	316.623	403.226	414.365	396.825	425.532	378.378	214.477	323.450	298.913	323.450	424.403	350.404	216.216	301.370	358.127	266.667	402.145	398.936	403.226	212.766	371.353	459.459	371.353	423.280	270.270	277.778	404.313	359.116	416.667	366.197	480.000	403.226	336.788	324.324	360.111	392.157	495.868	407.609
18:54:09	363.196	305.556	302.198	377.358	403.226	297.297	295.699	348.525	159.151	271.003	303.867	296.496	354.223	351.351	483.871	443.213	269.542	540.541	318.302	332.410	396.825	292.553	352.304	467.033	383.562	268.097	432.432	52.509	1050.000	684.039	41.057	1184.669	61.136	268.097	344.828	386.740	379.404	321.716	333.333	45.983	996.622	55.728	40.949	1092.437	62.706	347.594	240.642	428.954	294.118	345.745	396.825	43.225	1032.787	1032.609	44.286	1222.411	68.267	382.514	291.777	323.450	414.365	316.623	293.333	459.459	376.344	243.243	382.514	324.324	264.550	270.270	162.162	273.224	578.512	345.745	294.118	400.000	456.989	505.319	423.280	432.432	394.737	397.878	243.902	331.492	375.335	356.164	329.670	395.480	348.525	430.108	337.662	404.313	360.111	504.202	414.365	217.391
18:59:09	266.990	306.407	439.560	243.243	326.087	407.609	241.287	425.532	153.846	408.719	303.030	351.351	354.223	325.203	324.324	250.000	269.542	353.261	373.333	360.111	343.915	291.005	431.267	602.740	440.771	376.344	646.900	51.050	1083.333	544.503	38.226	942.408	62.939	243.243	372.340	389.972	380.435	454.545	222.841	41.109	1049.069	48.025	36.752	1006.711	61.997	294.118	427.807	482.574	401.070	480.000	503.979	43.234	1149.425	1137.184	38.580	1139.456	56.186	299.728	370.370	324.324	414.365	263.852	320.000	271.003	295.699	377.358	382.514	404.313	238.095	485.175	404.313	357.143	385.675	320.000	401.070	482.574	350.404	320.000	344.828	378.378	211.082	396.825	325.203	387.812	295.699	331.492	414.365	394.366	454.545	404.313	261.097	324.324	304.709	392.157	414.365	298.913
19:04:09	243.309	277.778	354.223	298.103	376.344	350.404	295.699	426.667	186.667	380.435	386.740	324.324	299.728	298.103	215.633	361.111	378.378	324.324	476.190	361.111	238.095	344.828	326.087	274.725	273.973	403.226	323.450	35.021	1016.667	642.570	39.930	1221.640	63.668	430.108	293.333	527.778	352.304	455.764	388.889	36.209	1201.354	49.438	45.982	976.431	69.990	348.525	503.979	348.525	425.532	267.380	317.460	42.538	1116.585	1045.045	45.737	901.361	66.379	272.480	291.005	268.817	304.709	238.095	320.000	459.459	377.358	432.432	300.546	189.189	318.302	351.351	216.216	409.836	330.579	345.745	320.856	455.764	323.450	400.000	370.370	379.404	369.393	267.380	298.103	414.365	431.267	443.213	386.740	366.197	482.574	539.084	415.584	431.267	526.316	504.202	440.771	271.739
